,arena,card_name,outcome,evo,count
2046,Arena 16,Fireball,Lost,0,20
2047,Arena 16,Fireball,Lost,1,122
2048,Arena 16,Fireball,Won,0,27
2049,Arena 16,Fireball,Won,1,151
2050,Arena 16,Firecracker,Lost,1,6
2051,Arena 16,Firecracker,Won,1,2
2052,Arena 16,Fisherman,Lost,0,67
2053,Arena 16,Fisherman,Lost,1,58
2054,Arena 16,Fisherman,Won,0,70
2055,Arena 16,Fisherman,Won,1,53
2056,Arena 16,Furnace,Lost,0,35
2057,Arena 16,Furnace,Lost,1,70
2058,Arena 16,Furnace,Won,0,51
2059,Arena 16,Furnace,Won,1,83
2060,Arena 16,Giant Skeleton,Lost,0,1
2061,Arena 16,Giant Snowball,Lost,0,219
2062,Arena 16,Giant Snowball,Lost,1,243
2063,Arena 16,Giant Snowball,Won,0,248
2064,Arena 16,Giant Snowball,Won,1,291
2065,Arena 16,Goblin Barrel,Lost,0,1
2066,Arena 16,Goblin Barrel,Lost,1,23
2067,Arena 16,Goblin Barrel,Won,1,41
2068,Arena 16,Goblin Cage,Lost,0,114
2069,Arena 16,Goblin Cage,Lost,1,87
2070,Arena 16,Goblin Cage,Won,0,132
2071,Arena 16,Goblin Cage,Won,1,123
2072,Arena 16,Goblin Curse,Lost,0,1703
2073,Arena 16,Goblin Curse,Lost,1,122
2074,Arena 16,Goblin Curse,Won,0,1226
2075,Arena 16,Goblin Curse,Won,1,89
2076,Arena 16,Goblin Gang,Lost,0,2
2077,Arena 16,Goblin Gang,Lost,1,51
2078,Arena 16,Goblin Gang,Won,0,1
2079,Arena 16,Goblin Gang,Won,1,78
2080,Arena 16,Goblin Giant,Lost,0,9
2081,Arena 16,Goblin Giant,Lost,1,16
2082,Arena 16,Goblin Giant,Won,0,9
2083,Arena 16,Goblin Giant,Won,1,14
2084,Arena 16,Goblin Hut,Lost,0,978
2085,Arena 16,Goblin Hut,Lost,1,45
2086,Arena 16,Goblin Hut,Won,0,835
2087,Arena 16,Goblin Hut,Won,1,62
2088,Arena 16,Goblin Machine,Lost,0,35
2089,Arena 16,Goblin Machine,Lost,1,45
2090,Arena 16,Goblin Machine,Won,0,12
2091,Arena 16,Goblin Machine,Won,1,55
2092,Arena 16,Golden Knight,Lost,0,1683
2093,Arena 16,Golden Knight,Lost,1,864
2094,Arena 16,Golden Knight,Won,0,1697
2095,Arena 16,Golden Knight,Won,1,1100
2096,Arena 16,Golem,Won,1,1
2097,Arena 16,Graveyard,Lost,0,1050
2098,Arena 16,Graveyard,Lost,1,161
2099,Arena 16,Graveyard,Won,0,392
2100,Arena 16,Graveyard,Won,1,185
2101,Arena 16,Guards,Lost,0,1162
2102,Arena 16,Guards,Lost,1,612
2103,Arena 16,Guards,Won,0,1362
2104,Arena 16,Guards,Won,1,751
2105,Arena 16,Heal Spirit,Lost,0,218
2106,Arena 16,Heal Spirit,Lost,1,50
2107,Arena 16,Heal Spirit,Won,0,119
2108,Arena 16,Heal Spirit,Won,1,27
2109,Arena 16,Hog Rider,Lost,0,1
2110,Arena 16,Hog Rider,Lost,1,16
2111,Arena 16,Hog Rider,Won,0,2
2112,Arena 16,Hog Rider,Won,1,14
2113,Arena 16,Hunter,Lost,0,434
2114,Arena 16,Hunter,Lost,1,8
2115,Arena 16,Hunter,Won,0,511
2116,Arena 16,Hunter,Won,1,17
2117,Arena 16,Ice Spirit,Lost,0,1
2118,Arena 16,Ice Spirit,Lost,1,4
2119,Arena 16,Ice Spirit,Won,1,9
2120,Arena 16,Ice Wizard,Lost,0,6
2121,Arena 16,Ice Wizard,Lost,1,8
2122,Arena 16,Ice Wizard,Won,0,8
2123,Arena 16,Ice Wizard,Won,1,6
2124,Arena 16,Inferno Dragon,Lost,0,125
2125,Arena 16,Inferno Dragon,Lost,1,477
2126,Arena 16,Inferno Dragon,Won,0,170
2127,Arena 16,Inferno Dragon,Won,1,544
2128,Arena 16,Inferno Tower,Lost,0,1
2129,Arena 16,Inferno Tower,Lost,1,7
2130,Arena 16,Inferno Tower,Won,1,7
2131,Arena 16,Knight,Lost,0,583
2132,Arena 16,Knight,Lost,1,1092
2133,Arena 16,Knight,Won,0,764
2134,Arena 16,Knight,Won,1,1483
2135,Arena 16,Lava Hound,Lost,0,6
2136,Arena 16,Lava Hound,Lost,1,12
2137,Arena 16,Lava Hound,Won,0,8
2138,Arena 16,Lava Hound,Won,1,16
2139,Arena 16,Lightning,Lost,0,624
2140,Arena 16,Lightning,Lost,1,57
2141,Arena 16,Lightning,Won,0,260
2142,Arena 16,Lightning,Won,1,57
2143,Arena 16,Little Prince,Lost,0,143
2144,Arena 16,Little Prince,Lost,1,113
2145,Arena 16,Little Prince,Won,0,253
2146,Arena 16,Little Prince,Won,1,127
2147,Arena 16,Lumberjack,Lost,0,28
2148,Arena 16,Lumberjack,Lost,1,110
2149,Arena 16,Lumberjack,Won,0,22
2150,Arena 16,Lumberjack,Won,1,68
2151,Arena 16,Mega Knight,Lost,0,15
2152,Arena 16,Mega Knight,Lost,1,3
2153,Arena 16,Mega Knight,Won,0,12
2154,Arena 16,Mega Knight,Won,1,4
2155,Arena 16,Mega Minion,Lost,1,1
2156,Arena 16,Mega Minion,Won,0,2
2157,Arena 16,Mighty Miner,Lost,0,7
2158,Arena 16,Mighty Miner,Lost,1,12
2159,Arena 16,Mighty Miner,Won,0,8
2160,Arena 16,Mighty Miner,Won,1,23
2161,Arena 16,Miner,Lost,0,12
2162,Arena 16,Miner,Lost,1,32
2163,Arena 16,Miner,Won,0,28
2164,Arena 16,Miner,Won,1,51
2165,Arena 16,Minion Horde,Lost,0,208
2166,Arena 16,Minion Horde,Lost,1,118
2167,Arena 16,Minion Horde,Won,0,254
2168,Arena 16,Minion Horde,Won,1,158
2169,Arena 16,Minions,Lost,0,2325
2170,Arena 16,Minions,Lost,1,222
2171,Arena 16,Minions,Won,0,2241
2172,Arena 16,Minions,Won,1,288
2173,Arena 16,Mirror,Lost,0,251
2174,Arena 16,Mirror,Lost,1,219
2175,Arena 16,Mirror,Won,0,315
2176,Arena 16,Mirror,Won,1,220
2177,Arena 16,Monk,Lost,0,74
2178,Arena 16,Monk,Lost,1,27
2179,Arena 16,Monk,Won,0,70
2180,Arena 16,Monk,Won,1,32
2181,Arena 16,Mortar,Lost,0,8
2182,Arena 16,Mortar,Lost,1,20
2183,Arena 16,Mortar,Won,0,26
2184,Arena 16,Mortar,Won,1,26
2185,Arena 16,Mother Witch,Lost,0,687
2186,Arena 16,Mother Witch,Lost,1,14
2187,Arena 16,Mother Witch,Won,0,642
2188,Arena 16,Mother Witch,Won,1,14
2189,Arena 16,Musketeer,Lost,0,214
2190,Arena 16,Musketeer,Lost,1,265
2191,Arena 16,Musketeer,Won,0,274
2192,Arena 16,Musketeer,Won,1,333
2193,Arena 16,P.E.K.K.A,Lost,0,872
2194,Arena 16,P.E.K.K.A,Lost,1,970
2195,Arena 16,P.E.K.K.A,Won,0,901
2196,Arena 16,P.E.K.K.A,Won,1,804
2197,Arena 16,Phoenix,Lost,0,317
2198,Arena 16,Phoenix,Lost,1,8
2199,Arena 16,Phoenix,Won,0,167
2200,Arena 16,Phoenix,Won,1,13
2201,Arena 16,Poison,Lost,0,83
2202,Arena 16,Poison,Lost,1,131
2203,Arena 16,Poison,Won,0,99
2204,Arena 16,Poison,Won,1,98
2205,Arena 16,Prince,Lost,0,188
2206,Arena 16,Prince,Lost,1,397
2207,Arena 16,Prince,Won,0,215
2208,Arena 16,Prince,Won,1,516
2209,Arena 16,Princess,Won,1,2
2210,Arena 16,Rage,Lost,1,7
2211,Arena 16,Rage,Won,0,1
2212,Arena 16,Rage,Won,1,7
2213,Arena 16,Ram Rider,Lost,0,1758
2214,Arena 16,Ram Rider,Lost,1,134
2215,Arena 16,Ram Rider,Won,0,1848
2216,Arena 16,Ram Rider,Won,1,144
2217,Arena 16,Rascals,Lost,0,8
2218,Arena 16,Rascals,Lost,1,3
2219,Arena 16,Rascals,Won,0,5
2220,Arena 16,Rascals,Won,1,6
2221,Arena 16,Rocket,Lost,0,821
2222,Arena 16,Rocket,Lost,1,147
2223,Arena 16,Rocket,Won,0,652
2224,Arena 16,Rocket,Won,1,133
2225,Arena 16,Royal Delivery,Lost,0,100
2226,Arena 16,Royal Delivery,Lost,1,125
2227,Arena 16,Royal Delivery,Won,0,114
2228,Arena 16,Royal Delivery,Won,1,174
2229,Arena 16,Royal Ghost,Lost,0,33
2230,Arena 16,Royal Ghost,Lost,1,81
2231,Arena 16,Royal Ghost,Won,0,37
2232,Arena 16,Royal Ghost,Won,1,113
2233,Arena 16,Royal Giant,Lost,0,41
2234,Arena 16,Royal Giant,Lost,1,41
2235,Arena 16,Royal Giant,Won,0,45
2236,Arena 16,Royal Giant,Won,1,60
2237,Arena 16,Royal Hogs,Lost,1,2
2238,Arena 16,Royal Hogs,Won,1,2
2239,Arena 16,Royal Recruits,Lost,0,41
2240,Arena 16,Royal Recruits,Lost,1,5
2241,Arena 16,Royal Recruits,Won,0,54
2242,Arena 16,Royal Recruits,Won,1,6
2243,Arena 16,Rune Giant,Lost,0,13
2244,Arena 16,Rune Giant,Lost,1,1
2245,Arena 16,Rune Giant,Won,0,15
2246,Arena 16,Rune Giant,Won,1,3
2247,Arena 16,Skeleton Army,Lost,0,133
2248,Arena 16,Skeleton Army,Lost,1,646
2249,Arena 16,Skeleton Army,Won,0,179
2250,Arena 16,Skeleton Army,Won,1,909
2251,Arena 16,Skeleton Barrel,Lost,0,38
2252,Arena 16,Skeleton Barrel,Lost,1,102
2253,Arena 16,Skeleton Barrel,Won,0,38
2254,Arena 16,Skeleton Barrel,Won,1,137
2255,Arena 16,Skeleton Dragons,Lost,0,329
2256,Arena 16,Skeleton Dragons,Lost,1,44
2257,Arena 16,Skeleton Dragons,Won,0,201
2258,Arena 16,Skeleton Dragons,Won,1,26
2259,Arena 16,Skeleton King,Lost,0,488
2260,Arena 16,Skeleton King,Lost,1,110
2261,Arena 16,Skeleton King,Won,0,607
2262,Arena 16,Skeleton King,Won,1,162
2263,Arena 16,Skeletons,Lost,0,4948
2264,Arena 16,Skeletons,Lost,1,70
2265,Arena 16,Skeletons,Won,0,5202
2266,Arena 16,Skeletons,Won,1,113
2267,Arena 16,Sparky,Lost,0,2654
2268,Arena 16,Sparky,Won,0,2210
2269,Arena 16,Sparky,Won,1,2
2270,Arena 16,Spear Goblins,Lost,0,192
2271,Arena 16,Spear Goblins,Lost,1,151
2272,Arena 16,Spear Goblins,Won,0,259
2273,Arena 16,Spear Goblins,Won,1,229
2274,Arena 16,Spirit Empress,Lost,0,58
2275,Arena 16,Spirit Empress,Lost,1,56
2276,Arena 16,Spirit Empress,Won,0,100
2277,Arena 16,Spirit Empress,Won,1,55
2278,Arena 16,Tesla,Lost,1,43
2279,Arena 16,Tesla,Won,0,1
2280,Arena 16,Tesla,Won,1,30
2281,Arena 16,The Log,Lost,0,61
2282,Arena 16,The Log,Lost,1,421
2283,Arena 16,The Log,Won,0,77
2284,Arena 16,The Log,Won,1,422
2285,Arena 16,Three Musketeers,Lost,0,1
2286,Arena 16,Three Musketeers,Lost,1,1
2287,Arena 16,Tornado,Lost,0,67
2288,Arena 16,Tornado,Lost,1,66
2289,Arena 16,Tornado,Won,0,41
2290,Arena 16,Tornado,Won,1,60
2291,Arena 16,Valkyrie,Lost,0,312
2292,Arena 16,Valkyrie,Lost,1,650
2293,Arena 16,Valkyrie,Won,0,413
2294,Arena 16,Valkyrie,Won,1,850
2295,Arena 16,Vines,Lost,0,1232
2296,Arena 16,Vines,Lost,1,626
2297,Arena 16,Vines,Won,0,1524
2298,Arena 16,Vines,Won,1,753
2299,Arena 16,Void,Won,1,1
2300,Arena 16,Wall Breakers,Lost,0,315
2301,Arena 16,Wall Breakers,Lost,1,441
2302,Arena 16,Wall Breakers,Won,0,367
2303,Arena 16,Wall Breakers,Won,1,576
2304,Arena 16,Witch,Lost,1,1
2305,Arena 16,Witch,Won,1,2
2306,Arena 16,X-Bow,Lost,0,20
2307,Arena 16,X-Bow,Lost,1,41
2308,Arena 16,X-Bow,Won,0,25
2309,Arena 16,X-Bow,Won,1,30
2310,Arena 16,Zap,Lost,0,2
2311,Arena 16,Zap,Lost,1,27
2312,Arena 16,Zap,Won,1,34
2313,Arena 17,Archer Queen,Lost,0,113
2314,Arena 17,Archer Queen,Lost,1,166
2315,Arena 17,Archer Queen,Won,0,124
2316,Arena 17,Archer Queen,Won,1,212
2317,Arena 17,Archers,Lost,0,94
2318,Arena 17,Archers,Lost,1,196
2319,Arena 17,Archers,Won,0,151
2320,Arena 17,Archers,Won,1,171
2321,Arena 17,Arrows,Lost,0,287
2322,Arena 17,Arrows,Lost,1,962
2323,Arena 17,Arrows,Won,0,368
2324,Arena 17,Arrows,Won,1,911
2325,Arena 17,Baby Dragon,Lost,0,914
2326,Arena 17,Baby Dragon,Lost,1,1078
2327,Arena 17,Baby Dragon,Won,0,1202
2328,Arena 17,Baby Dragon,Won,1,1386
2329,Arena 17,Balloon,Lost,1,1
2330,Arena 17,Balloon,Won,1,2
2331,Arena 17,Bandit,Lost,0,174
2332,Arena 17,Bandit,Lost,1,350
2333,Arena 17,Bandit,Won,0,218
2334,Arena 17,Bandit,Won,1,445
2335,Arena 17,Barbarian Barrel,Lost,0,165
2336,Arena 17,Barbarian Barrel,Lost,1,269
2337,Arena 17,Barbarian Barrel,Won,0,211
2338,Arena 17,Barbarian Barrel,Won,1,327
2339,Arena 17,Bats,Lost,0,3353
2340,Arena 17,Bats,Lost,1,631
2341,Arena 17,Bats,Won,0,2979
2342,Arena 17,Bats,Won,1,779
2343,Arena 17,Battle Healer,Lost,0,734
2344,Arena 17,Battle Healer,Lost,1,34
2345,Arena 17,Battle Healer,Won,0,367
2346,Arena 17,Battle Healer,Won,1,27
2347,Arena 17,Battle Ram,Lost,0,1285
2348,Arena 17,Battle Ram,Lost,1,246
2349,Arena 17,Battle Ram,Won,0,833
2350,Arena 17,Battle Ram,Won,1,267
2351,Arena 17,Bomb Tower,Lost,0,318
2352,Arena 17,Bomb Tower,Lost,1,93
2353,Arena 17,Bomb Tower,Won,0,308
2354,Arena 17,Bomb Tower,Won,1,107
2355,Arena 17,Boss Bandit,Lost,0,306
2356,Arena 17,Boss Bandit,Lost,1,526
2357,Arena 17,Boss Bandit,Won,0,390
2358,Arena 17,Boss Bandit,Won,1,704
2359,Arena 17,Bowler,Lost,0,698
2360,Arena 17,Bowler,Lost,1,131
2361,Arena 17,Bowler,Won,0,450
2362,Arena 17,Bowler,Won,1,106
2363,Arena 17,Cannon,Lost,0,2626
2364,Arena 17,Cannon,Lost,1,973
2365,Arena 17,Cannon,Won,0,3280
2366,Arena 17,Cannon,Won,1,1132
2367,Arena 17,Clone,Lost,0,108
2368,Arena 17,Clone,Lost,1,87
2369,Arena 17,Clone,Won,0,88
2370,Arena 17,Clone,Won,1,92
2371,Arena 17,Dark Prince,Lost,0,4
2372,Arena 17,Dark Prince,Won,0,7
2373,Arena 17,Dart Goblin,Lost,0,1694
2374,Arena 17,Dart Goblin,Lost,1,1367
2375,Arena 17,Dart Goblin,Won,0,2153
2376,Arena 17,Dart Goblin,Won,1,1781
2377,Arena 17,Earthquake,Lost,0,60
2378,Arena 17,Earthquake,Lost,1,88
2379,Arena 17,Earthquake,Won,0,36
2380,Arena 17,Earthquake,Won,1,98
2381,Arena 17,Electro Spirit,Lost,0,442
2382,Arena 17,Electro Spirit,Lost,1,325
2383,Arena 17,Electro Spirit,Won,0,362
2384,Arena 17,Electro Spirit,Won,1,422
2385,Arena 17,Electro Wizard,Lost,0,207
2386,Arena 17,Electro Wizard,Lost,1,320
2387,Arena 17,Electro Wizard,Won,0,257
2388,Arena 17,Electro Wizard,Won,1,422
2389,Arena 17,Elite Barbarians,Lost,0,226
2390,Arena 17,Elite Barbarians,Lost,1,418
2391,Arena 17,Elite Barbarians,Won,0,211
2392,Arena 17,Elite Barbarians,Won,1,396
2393,Arena 17,Elixir Collector,Lost,0,3
2394,Arena 17,Elixir Collector,Lost,1,1
2395,Arena 17,Elixir Collector,Won,0,1
2396,Arena 17,Executioner,Lost,0,1620
2397,Arena 17,Executioner,Lost,1,561
2398,Arena 17,Executioner,Won,0,2011
2399,Arena 17,Executioner,Won,1,624
2400,Arena 17,Fire Spirit,Lost,0,57
2401,Arena 17,Fire Spirit,Lost,1,74
2402,Arena 17,Fire Spirit,Won,0,86
2403,Arena 17,Fire Spirit,Won,1,96
2404,Arena 17,Fireball,Lost,0,5
2405,Arena 17,Fireball,Lost,1,110
2406,Arena 17,Fireball,Won,0,6
2407,Arena 17,Fireball,Won,1,160
2408,Arena 17,Firecracker,Lost,1,3
2409,Arena 17,Firecracker,Won,1,1
2410,Arena 17,Fisherman,Lost,0,56
2411,Arena 17,Fisherman,Lost,1,131
2412,Arena 17,Fisherman,Won,0,81
2413,Arena 17,Fisherman,Won,1,121
2414,Arena 17,Furnace,Lost,0,43
2415,Arena 17,Furnace,Lost,1,119
2416,Arena 17,Furnace,Won,0,45
2417,Arena 17,Furnace,Won,1,106
2418,Arena 17,Giant Skeleton,Lost,1,2
2419,Arena 17,Giant Snowball,Lost,0,141
2420,Arena 17,Giant Snowball,Lost,1,269
2421,Arena 17,Giant Snowball,Won,0,190
2422,Arena 17,Giant Snowball,Won,1,364
2423,Arena 17,Goblin Barrel,Lost,0,1
2424,Arena 17,Goblin Barrel,Lost,1,11
2425,Arena 17,Goblin Barrel,Won,1,5
2426,Arena 17,Goblin Cage,Lost,0,100
2427,Arena 17,Goblin Cage,Lost,1,127
2428,Arena 17,Goblin Cage,Won,0,130
2429,Arena 17,Goblin Cage,Won,1,166
2430,Arena 17,Goblin Curse,Lost,0,1233
2431,Arena 17,Goblin Curse,Lost,1,124
2432,Arena 17,Goblin Curse,Won,0,912
2433,Arena 17,Goblin Curse,Won,1,134
2434,Arena 17,Goblin Gang,Lost,1,47
2435,Arena 17,Goblin Gang,Won,1,61
2436,Arena 17,Goblin Giant,Lost,0,14
2437,Arena 17,Goblin Giant,Lost,1,22
2438,Arena 17,Goblin Giant,Won,0,18
2439,Arena 17,Goblin Giant,Won,1,21
2440,Arena 17,Goblin Hut,Lost,0,684
2441,Arena 17,Goblin Hut,Lost,1,68
2442,Arena 17,Goblin Hut,Won,0,667
2443,Arena 17,Goblin Hut,Won,1,76
2444,Arena 17,Goblin Machine,Lost,0,19
2445,Arena 17,Goblin Machine,Lost,1,35
2446,Arena 17,Goblin Machine,Won,0,24
2447,Arena 17,Goblin Machine,Won,1,41
2448,Arena 17,Golden Knight,Lost,0,2034
2449,Arena 17,Golden Knight,Lost,1,1066
2450,Arena 17,Golden Knight,Won,0,2390
2451,Arena 17,Golden Knight,Won,1,1409
2452,Arena 17,Golem,Lost,0,1
2453,Arena 17,Golem,Won,0,2
2454,Arena 17,Graveyard,Lost,0,1345
2455,Arena 17,Graveyard,Lost,1,200
2456,Arena 17,Graveyard,Won,0,457
2457,Arena 17,Graveyard,Won,1,240
2458,Arena 17,Guards,Lost,0,1001
2459,Arena 17,Guards,Lost,1,812
2460,Arena 17,Guards,Won,0,1189
2461,Arena 17,Guards,Won,1,799
2462,Arena 17,Heal Spirit,Lost,0,221
2463,Arena 17,Heal Spirit,Lost,1,129
2464,Arena 17,Heal Spirit,Won,0,111
2465,Arena 17,Heal Spirit,Won,1,60
2466,Arena 17,Hog Rider,Lost,1,2
2467,Arena 17,Hog Rider,Won,1,8
2468,Arena 17,Hunter,Lost,0,532
2469,Arena 17,Hunter,Lost,1,6
2470,Arena 17,Hunter,Won,0,517
2471,Arena 17,Hunter,Won,1,13
2472,Arena 17,Ice Spirit,Lost,0,1
2473,Arena 17,Ice Spirit,Lost,1,3
2474,Arena 17,Ice Wizard,Lost,1,10
2475,Arena 17,Ice Wizard,Won,0,1
2476,Arena 17,Ice Wizard,Won,1,20
2477,Arena 17,Inferno Dragon,Lost,0,73
2478,Arena 17,Inferno Dragon,Lost,1,310
2479,Arena 17,Inferno Dragon,Won,0,95
2480,Arena 17,Inferno Dragon,Won,1,394
2481,Arena 17,Inferno Tower,Lost,1,4
2482,Arena 17,Inferno Tower,Won,1,11
2483,Arena 17,Knight,Lost,0,540
2484,Arena 17,Knight,Lost,1,1099
2485,Arena 17,Knight,Won,0,667
2486,Arena 17,Knight,Won,1,1463
2487,Arena 17,Lava Hound,Lost,0,14
2488,Arena 17,Lava Hound,Lost,1,20
2489,Arena 17,Lava Hound,Won,0,24
2490,Arena 17,Lava Hound,Won,1,15
2491,Arena 17,Lightning,Lost,0,567
2492,Arena 17,Lightning,Lost,1,148
2493,Arena 17,Lightning,Won,0,227
2494,Arena 17,Lightning,Won,1,87
2495,Arena 17,Little Prince,Lost,0,149
2496,Arena 17,Little Prince,Lost,1,64
2497,Arena 17,Little Prince,Won,0,250
2498,Arena 17,Little Prince,Won,1,97
2499,Arena 17,Lumberjack,Lost,0,31
2500,Arena 17,Lumberjack,Lost,1,23
2501,Arena 17,Lumberjack,Won,0,35
2502,Arena 17,Lumberjack,Won,1,39
2503,Arena 17,Magic Archer,Won,1,1
2504,Arena 17,Mega Knight,Lost,0,8
2505,Arena 17,Mega Knight,Lost,1,16
2506,Arena 17,Mega Knight,Won,0,8
2507,Arena 17,Mega Knight,Won,1,15
2508,Arena 17,Mega Minion,Lost,1,1
2509,Arena 17,Mega Minion,Won,0,3
2510,Arena 17,Mighty Miner,Lost,0,348
2511,Arena 17,Mighty Miner,Lost,1,330
2512,Arena 17,Mighty Miner,Won,0,445
2513,Arena 17,Mighty Miner,Won,1,438
2514,Arena 17,Miner,Lost,0,17
2515,Arena 17,Miner,Lost,1,62
2516,Arena 17,Miner,Won,0,27
2517,Arena 17,Miner,Won,1,86
2518,Arena 17,Mini P.E.K.K.A,Won,0,1
2519,Arena 17,Mini P.E.K.K.A,Won,1,1
2520,Arena 17,Minion Horde,Lost,0,241
2521,Arena 17,Minion Horde,Lost,1,168
2522,Arena 17,Minion Horde,Won,0,323
2523,Arena 17,Minion Horde,Won,1,198
2524,Arena 17,Minions,Lost,0,2286
2525,Arena 17,Minions,Lost,1,284
2526,Arena 17,Minions,Won,0,2519
2527,Arena 17,Minions,Won,1,337
2528,Arena 17,Mirror,Lost,0,222
2529,Arena 17,Mirror,Lost,1,119
2530,Arena 17,Mirror,Won,0,284
2531,Arena 17,Mirror,Won,1,133
2532,Arena 17,Monk,Lost,0,31
2533,Arena 17,Monk,Lost,1,11
2534,Arena 17,Monk,Won,0,49
2535,Arena 17,Monk,Won,1,9
2536,Arena 17,Mortar,Lost,0,5
2537,Arena 17,Mortar,Lost,1,22
2538,Arena 17,Mortar,Won,0,4
2539,Arena 17,Mortar,Won,1,32
2540,Arena 17,Mother Witch,Lost,0,1102
2541,Arena 17,Mother Witch,Lost,1,22
2542,Arena 17,Mother Witch,Won,0,820
2543,Arena 17,Mother Witch,Won,1,36
2544,Arena 17,Musketeer,Lost,0,127
2545,Arena 17,Musketeer,Lost,1,271
2546,Arena 17,Musketeer,Won,0,210
2547,Arena 17,Musketeer,Won,1,391
2548,Arena 17,P.E.K.K.A,Lost,0,869
2549,Arena 17,P.E.K.K.A,Lost,1,1134
2550,Arena 17,P.E.K.K.A,Won,0,849
2551,Arena 17,P.E.K.K.A,Won,1,952
2552,Arena 17,Phoenix,Lost,0,615
2553,Arena 17,Phoenix,Lost,1,8
2554,Arena 17,Phoenix,Won,0,213
2555,Arena 17,Phoenix,Won,1,5
2556,Arena 17,Poison,Lost,0,124
2557,Arena 17,Poison,Lost,1,192
2558,Arena 17,Poison,Won,0,150
2559,Arena 17,Poison,Won,1,204
2560,Arena 17,Prince,Lost,0,138
2561,Arena 17,Prince,Lost,1,260
2562,Arena 17,Prince,Won,0,156
2563,Arena 17,Prince,Won,1,335
2564,Arena 17,Princess,Lost,1,5
2565,Arena 17,Princess,Won,1,13
2566,Arena 17,Rage,Lost,1,5
2567,Arena 17,Rage,Won,1,8
2568,Arena 17,Ram Rider,Lost,0,1946
2569,Arena 17,Ram Rider,Lost,1,197
2570,Arena 17,Ram Rider,Won,0,1776
2571,Arena 17,Ram Rider,Won,1,234
2572,Arena 17,Rascals,Lost,0,13
2573,Arena 17,Rascals,Lost,1,6
2574,Arena 17,Rascals,Won,0,19
2575,Arena 17,Rascals,Won,1,11
2576,Arena 17,Rocket,Lost,0,710
2577,Arena 17,Rocket,Lost,1,197
2578,Arena 17,Rocket,Won,0,578
2579,Arena 17,Rocket,Won,1,178
2580,Arena 17,Royal Delivery,Lost,0,43
2581,Arena 17,Royal Delivery,Lost,1,217
2582,Arena 17,Royal Delivery,Won,0,46
2583,Arena 17,Royal Delivery,Won,1,240
2584,Arena 17,Royal Ghost,Lost,0,31
2585,Arena 17,Royal Ghost,Lost,1,89
2586,Arena 17,Royal Ghost,Won,0,26
2587,Arena 17,Royal Ghost,Won,1,135
2588,Arena 17,Royal Giant,Lost,0,20
2589,Arena 17,Royal Giant,Lost,1,56
2590,Arena 17,Royal Giant,Won,0,26
2591,Arena 17,Royal Giant,Won,1,59
2592,Arena 17,Royal Hogs,Lost,1,1
2593,Arena 17,Royal Recruits,Lost,0,18
2594,Arena 17,Royal Recruits,Lost,1,2
2595,Arena 17,Royal Recruits,Won,0,25
2596,Arena 17,Rune Giant,Lost,0,9
2597,Arena 17,Rune Giant,Lost,1,10
2598,Arena 17,Rune Giant,Won,0,5
2599,Arena 17,Rune Giant,Won,1,7
2600,Arena 17,Skeleton Army,Lost,0,107
2601,Arena 17,Skeleton Army,Lost,1,601
2602,Arena 17,Skeleton Army,Won,0,155
2603,Arena 17,Skeleton Army,Won,1,825
2604,Arena 17,Skeleton Barrel,Lost,0,26
2605,Arena 17,Skeleton Barrel,Lost,1,158
2606,Arena 17,Skeleton Barrel,Won,0,17
2607,Arena 17,Skeleton Barrel,Won,1,155
2608,Arena 17,Skeleton Dragons,Lost,0,190
2609,Arena 17,Skeleton Dragons,Lost,1,80
2610,Arena 17,Skeleton Dragons,Won,0,139
2611,Arena 17,Skeleton Dragons,Won,1,66
2612,Arena 17,Skeleton King,Lost,0,544
2613,Arena 17,Skeleton King,Lost,1,110
2614,Arena 17,Skeleton King,Won,0,711
2615,Arena 17,Skeleton King,Won,1,158
2616,Arena 17,Skeletons,Lost,0,5330
2617,Arena 17,Skeletons,Lost,1,111
2618,Arena 17,Skeletons,Won,0,5623
2619,Arena 17,Skeletons,Won,1,119
2620,Arena 17,Sparky,Lost,0,2258
2621,Arena 17,Sparky,Lost,1,2
2622,Arena 17,Sparky,Won,0,1862
2623,Arena 17,Sparky,Won,1,4
2624,Arena 17,Spear Goblins,Lost,0,189
2625,Arena 17,Spear Goblins,Lost,1,399
2626,Arena 17,Spear Goblins,Won,0,252
2627,Arena 17,Spear Goblins,Won,1,261
2628,Arena 17,Spirit Empress,Lost,0,36
2629,Arena 17,Spirit Empress,Lost,1,60
2630,Arena 17,Spirit Empress,Won,0,70
2631,Arena 17,Spirit Empress,Won,1,56
2632,Arena 17,Suspicious Bush,Lost,1,15
2633,Arena 17,Suspicious Bush,Won,1,13
2634,Arena 17,Tesla,Lost,1,17
2635,Arena 17,Tesla,Won,1,24
2636,Arena 17,The Log,Lost,0,48
2637,Arena 17,The Log,Lost,1,451
2638,Arena 17,The Log,Won,0,72
2639,Arena 17,The Log,Won,1,518
2640,Arena 17,Three Musketeers,Won,1,1
2641,Arena 17,Tornado,Lost,0,103
2642,Arena 17,Tornado,Lost,1,138
2643,Arena 17,Tornado,Won,0,91
2644,Arena 17,Tornado,Won,1,145
2645,Arena 17,Valkyrie,Lost,0,275
2646,Arena 17,Valkyrie,Lost,1,656
2647,Arena 17,Valkyrie,Won,0,387
2648,Arena 17,Valkyrie,Won,1,880
